SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
Caption, "L-N Voltage Profile"
ChartCaption, "L-N Voltage Profile"
Xlabel, "Distance (km)"
Ylabel, "p.u. Voltage"
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 7
TxtAlign, 1
KeyClass, 1
Line, "Line.l1", "800.1.2.3", "802.1.2.3", 0, 6,  0, 38, 14.376022, 0, 0, 1.0499947, 0.786384, 1.0474464, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l1", "800.1.2.3", "802.1.2.3", 192, 6,  0, 38, 14.376022, 0, 0, 1.0499951, 0.786384, 1.0484164, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l1", "800.1.2.3", "802.1.2.3", 384, 6,  0, 38, 14.376022, 0, 0, 1.0499964, 0.786384, 1.0484368, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2a", "802.1.2.3", "mid806.1.2.3", 576, 6,  2, 38, 14.376022, 0.786384, 0.786384, 1.0474464, 1.050036, 1.0465919, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2a", "802.1.2.3", "mid806.1.2.3", 768, 6,  2, 38, 14.376022, 0.786384, 0.786384, 1.0484164, 1.050036, 1.0478873, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2a", "802.1.2.3", "mid806.1.2.3", 960, 6,  2, 38, 14.376022, 0.786384, 0.786384, 1.0484368, 1.050036, 1.0479137, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2b", "mid806.1.2.3", "806.1.2.3", 1152, 6,  0, 36, 14.376022, 1.050036, 1.050036, 1.0465919, 1.313688, 1.04573, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2b", "mid806.1.2.3", "806.1.2.3", 1344, 6,  0, 36, 14.376022, 1.050036, 1.050036, 1.0478873, 1.313688, 1.0474048, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l2b", "mid806.1.2.3", "806.1.2.3", 1536, 6,  0, 36, 14.376022, 1.050036, 1.050036, 1.0479137, 1.313688, 1.0474181, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l3", "806.1.2.3", "808.1.2.3", 1728, 6,  0, 36, 14.376022, 1.313688, 1.313688, 1.04573, 11.137392, 1.0135725, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l3", "806.1.2.3", "808.1.2.3", 1920, 6,  0, 36, 14.376022, 1.313688, 1.313688, 1.0474048, 11.137392, 1.0294622, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l3", "806.1.2.3", "808.1.2.3", 2112, 6,  0, 36, 14.376022, 1.313688, 1.313688, 1.0474181, 11.137392, 1.0289021, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l5", "808.1.2.3", "812.1.2.3", 2304, 6,  0, 35, 14.376022, 11.137392, 11.137392, 1.0135725, 22.567392, 0.97617438, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l5", "808.1.2.3", "812.1.2.3", 2496, 6,  0, 35, 14.376022, 11.137392, 11.137392, 1.0294622, 22.567392, 1.0097217, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l5", "808.1.2.3", "812.1.2.3", 2688, 6,  0, 35, 14.376022, 11.137392, 11.137392, 1.0289021, 22.567392, 1.006957, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l6", "812.1.2.3", "814.1.2.3", 2880, 6,  0, 35, 14.376022, 22.567392, 22.567392, 0.97617438, 31.629096, 0.94647953, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l6", "812.1.2.3", "814.1.2.3", 3072, 6,  0, 35, 14.376022, 22.567392, 22.567392, 1.0097217, 31.629096, 0.99413403, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l6", "812.1.2.3", "814.1.2.3", 3264, 6,  0, 35, 14.376022, 22.567392, 22.567392, 1.006957, 31.629096, 0.98947664, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3456, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0233715, 31.632144, 1.0233586, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3648, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0251969, 31.632144, 1.0251887, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l7", "814r.1.2.3", "850.1.2.3", 3840, 6,  0, 35, 14.376022, 31.629096, 31.629096, 1.0203963, 31.632144, 1.0203878, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4032, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0233586, 31.726632, 1.0229605, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4224, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0251887, 31.726632, 1.0249345, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l24", "850.1.2.3", "816.1.2.3", 4416, 6,  0, 35, 14.376022, 31.632144, 31.632144, 1.0203878, 31.726632, 1.0201247, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4608, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0229605, 33.282636, 1.0184439, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4800, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0249345, 33.282636, 1.0201671, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9a", "816.1.2.3", "mid824.1.2.3", 4992, 6,  1, 33, 14.376022, 31.726632, 31.726632, 1.0201247, 33.282636, 1.0159108, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5184, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0184439, 34.83864, 1.013924, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5376, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0201671, 34.83864, 1.0154228, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l9b", "mid824.1.2.3", "824.1.2.3", 5568, 6,  0, 32, 14.376022, 33.282636, 33.282636, 1.0159108, 34.83864, 1.0117219, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 5760, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.013924, 34.966656, 1.0135546, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 5952, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.0154228, 34.966656, 1.0150727, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13a", "824.1.2.3", "mid828.1.2.3", 6144, 6,  1, 31, 14.376022, 34.83864, 34.83864, 1.0117219, 34.966656, 1.0113681, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6336, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0135546, 35.094672, 1.0131843, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6528, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0150727, 35.094672, 1.0147228, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l13b", "mid828.1.2.3", "828.1.2.3", 6720, 6,  0, 30, 14.376022, 34.966656, 34.966656, 1.0113681, 35.094672, 1.0110182, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 6912, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0131843, 38.209728, 1.0041642, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 7104, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0147228, 38.209728, 1.0062088, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14a", "828.1.2.3", "mid830.1.2.3", 7296, 6,  1, 30, 14.376022, 35.094672, 35.094672, 1.0110182, 38.209728, 1.0025048, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7488, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0041642, 41.324784, 0.99529305, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7680, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0062088, 41.324784, 0.99764872, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l14b", "mid830.1.2.3", "830.1.2.3", 7872, 6,  3, 29, 14.376022, 38.209728, 38.209728, 1.0025048, 41.324784, 0.99400058, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8064, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.99529305, 41.48328, 0.99485912, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8256, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.99764872, 41.48328, 0.99722225, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l15", "830.1.2.3", "854.1.2.3", 8448, 6,  0, 26, 14.376022, 41.324784, 41.324784, 0.99400058, 41.48328, 0.99358446, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 8640, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.99485912, 52.709064, 0.96410946, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 8832, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.99722225, 52.709064, 0.96719289, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l27", "854.1.2.3", "852.1.2.3", 9024, 6,  0, 25, 14.376022, 41.48328, 41.48328, 0.99358446, 52.709064, 0.96402699, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9216, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.0364135, 52.712112, 1.0364057, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9408, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.0397297, 52.712112, 1.0397221, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l25", "852r.1.2.3", "832.1.2.3", 9600, 6,  0, 25, 14.376022, 52.709064, 52.709064, 1.036328, 52.712112, 1.0363205, 16711680, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 9792, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0000399, 55.9308, 0.91717337, 0, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 9984, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0035384, 55.9308, 0.92869587, 255, 2, 0, 0, 0, 0, 16, 1
Line, "Line.l32", "888.1.2.3", "890.1.2.3", 10176, 6,  1, 1, 2.4017771, 52.712112, 52.712112, 1.0002482, 55.9308, 0.91799501, 16711680, 2, 0, 0, 0, 0, 16, 1
